product_id,category,days_in_stock,weekly_sales_30d,stock_qty,discounts_tried,season_match,price_reductions,sales_velocity,stock_sales_ratio,aging_risk,discount_fail,low_demand,dead_stock_risk,label,days_to_dead,unit_price,locked_capital
P4528,Cough Syrup,36,25,107,1,1.1657871264573418,1,6.25,17.12,0,0,0,0.3,0,365.0,272.34569961040154,29140.989858312965
P4529,Painkiller,112,16,112,0,0.7234637888284561,5,4.0,28.0,1,0,0,0.7,1,-10.43738046175439,490.18888712933534,54901.15535848556
P4530,Antibiotic,36,19,96,0,0.38467943732683163,3,4.75,20.210526315789473,0,0,0,0.3,0,365.0,404.3310908768473,38815.78472417734
P4531,Painkiller,33,16,103,0,1.0347469046956521,0,4.0,25.75,0,0,0,0.3,0,365.0,320.7605376198883,33038.335374848495
P4532,Painkiller,10,14,112,1,0.6876082445926126,1,3.5,32.0,0,0,0,0.3,0,365.0,268.9872213853907,30126.568795163756
P4533,Cough Syrup,33,14,113,1,0.7061478099726353,2,3.5,32.285714285714285,0,0,0,0.3,0,365.0,327.7318959643587,37033.704243972534
P4534,Generic,46,9,101,1,0.8750041568974711,3,2.25,44.888888888888886,0,0,0,0.3,0,365.0,219.21198938448507,22140.410927832992
P4535,Vitamin,1,10,112,1,1.1609697207941458,3,2.5,44.8,0,0,0,0.3,0,365.0,130.27338214021162,14590.618799703701
P4536,Painkiller,35,15,99,1,0.6315965731635529,3,3.75,26.4,0,0,0,0.3,0,365.0,315.39814411953967,31224.416267834426
P4537,Generic,91,16,116,1,0.39713509893468113,4,4.0,29.0,1,0,0,0.7,1,21.653077395315798,287.6464800507478,33366.991685886744
P4538,Vitamin,68,17,93,0,0.8093108657274073,5,4.25,21.88235294117647,0,0,0,0.3,0,365.0,475.04150951839074,44178.86038521034
P4539,Painkiller,60,13,106,1,0.3659105077396732,2,3.25,32.61538461538461,0,0,0,0.3,0,365.0,342.4247811788254,36297.026804955494
P4540,Vitamin,144,18,83,2,1.1367222118706597,1,4.5,18.444444444444443,1,0,0,0.7,1,-57.49080192601848,398.04372898892984,33037.629506081175
P4541,Generic,1,23,108,2,1.451092161507089,0,5.75,18.782608695652176,0,0,0,0.3,0,365.0,91.71577214846222,9905.30339203392
P4542,Antibiotic,48,15,100,0,1.090510569177758,1,3.75,26.666666666666668,0,0,0,0.3,0,365.0,392.4216502693289,39242.16502693289
P4543,Generic,92,19,108,1,0.6304685397010243,2,4.75,22.736842105263158,1,0,0,0.7,1,4.922012158304477,492.2819767109601,53166.45348478369
P4544,Cough Syrup,46,13,85,2,0.5180428650451242,2,3.25,26.153846153846153,0,0,0,0.3,0,365.0,345.8730025591631,29399.205217528866
P4545,Vitamin,23,14,107,1,0.5793402855601077,0,3.5,30.571428571428573,0,0,0,0.3,0,365.0,383.93766667190806,41081.33033389416
P4546,Antibiotic,8,13,96,0,0.5659320038017458,0,3.25,29.53846153846154,0,0,0,0.3,0,365.0,490.78456084600447,47115.31784121643
P4547,Vitamin,131,20,121,0,0.6765966072534189,1,5.0,24.2,1,0,0,0.7,1,-44.187450668022066,226.07362537746877,27354.90867067372
P4548,Vitamin,38,15,83,1,0.41681601375377386,3,3.75,22.133333333333333,0,0,0,0.3,0,365.0,420.8803310672375,34933.06747858071
P4549,Painkiller,126,15,92,0,1.3748628691757223,1,3.75,24.533333333333335,1,0,0,0.7,1,-19.178539335923553,229.86163770359357,21147.27066873061
P4550,Cough Syrup,52,8,100,0,1.3621445943954094,3,2.0,50.0,0,0,0,0.3,0,365.0,241.66337750001662,24166.33775000166
P4551,Vitamin,67,14,103,0,1.038283504281834,1,3.5,29.428571428571427,0,0,0,0.3,0,365.0,346.208848218782,35659.51136653455
P4552,Generic,97,20,118,0,0.37430444024763015,3,5.0,23.6,1,0,0,0.7,1,8.409558708678603,165.38862118494916,19515.857299824
P4553,Generic,64,14,92,0,1.2648008888661193,2,3.5,26.285714285714285,0,0,0,0.3,0,365.0,496.751818786752,45701.16732838118
P4554,Painkiller,30,19,100,2,0.3741463004858944,2,4.75,21.05263157894737,0,0,0,0.3,0,365.0,198.1542050737586,19815.42050737586
P4555,Cough Syrup,43,13,106,1,0.42770546851575814,3,3.25,32.61538461538461,0,0,0,0.3,0,365.0,105.28248267045356,11159.943163068077
P4556,Cough Syrup,97,21,106,3,0.6903556711731241,2,5.25,20.19047619047619,1,1,0,0.8999999999999999,1,-13.939141128459697,195.14932565401912,20685.828519326027
P4557,Generic,28,14,106,1,0.8177643811986721,1,3.5,30.285714285714285,0,0,0,0.3,0,365.0,435.1848036300635,46129.58918478673
P4558,Antibiotic,29,14,105,1,0.724666748058383,3,3.5,30.0,0,0,0,0.3,0,365.0,191.26761696740704,20083.099781577737
P4559,Painkiller,6,15,111,2,0.4982757371740367,0,3.75,29.6,0,0,0,0.3,0,365.0,325.11002671090694,36087.21296491067
P4560,Painkiller,147,16,110,1,0.43455566121812894,0,4.0,27.5,1,0,0,0.7,1,-35.59570326558489,470.8940948707931,51798.35043578724
P4561,Generic,5,14,111,0,1.3312982720452997,5,3.5,31.714285714285715,0,0,0,0.3,0,365.0,166.98472540102637,18535.304519513928
P4562,Generic,62,23,99,1,0.7358174711423136,2,5.75,17.217391304347824,0,0,0,0.3,0,365.0,109.11439763410448,10802.325365776343
P4563,Antibiotic,31,19,91,0,0.5623192537338102,1,4.75,19.157894736842106,0,0,0,0.3,0,365.0,93.58171243840351,8515.93583189472
P4564,Antibiotic,31,20,103,0,0.8843896279480505,2,5.0,20.6,0,0,0,0.3,0,365.0,248.16569019062047,25561.066089633907
P4565,Cough Syrup,68,10,102,2,0.34418808064554207,5,2.5,40.8,0,0,0,0.3,0,365.0,96.92901618032337,9886.759650392984
P4566,Painkiller,4,20,98,1,1.0203374187987004,1,5.0,19.6,0,0,0,0.3,0,365.0,254.2137833616225,24912.950769439005
P4567,Painkiller,54,13,131,1,0.5981875042195177,0,3.25,40.30769230769231,0,0,0,0.3,0,365.0,438.22262261777917,57407.16356292907
P4568,Generic,88,7,102,0,1.0178356969575892,6,1.75,58.285714285714285,0,0,1,0.4,0,365.0,399.8677226173843,40786.5077069732
P4569,Cough Syrup,105,11,101,0,1.0369501973350428,3,2.75,36.72727272727273,1,0,0,0.7,1,16.017943678328855,311.7653840483624,31488.303788884605
P4570,Painkiller,11,7,105,0,1.2710690296303753,0,1.75,60.0,0,0,1,0.4,0,365.0,432.69012775323927,45432.463414090125
P4571,Cough Syrup,136,16,104,5,0.5758857067313686,2,4.0,26.0,1,1,0,0.8999999999999999,1,-44.52384971275619,95.12152156935869,9892.638243213303
P4572,Cough Syrup,64,13,110,1,0.8561575663431362,4,3.25,33.84615384615385,0,0,0,0.3,0,365.0,324.2379631849778,35666.175950347555
P4573,Generic,128,10,111,2,1.454264805830145,1,2.5,44.4,1,0,0,0.7,1,-56.890025971960625,102.03861691668033,11326.286477751517
P4574,Cough Syrup,39,12,104,1,1.1725498129015441,1,3.0,34.666666666666664,0,0,0,0.3,0,365.0,266.96273507087665,27764.12444737117
P4575,Antibiotic,46,18,104,0,1.4704125696210701,2,4.5,23.11111111111111,0,0,0,0.3,0,365.0,258.5580698178394,26890.039261055295
P4576,Antibiotic,150,11,93,2,1.4128388556925247,1,2.75,33.81818181818182,1,0,0,0.7,1,-63.50006897744833,169.3199142190553,15746.752022372144
P4577,Vitamin,138,20,124,0,1.0328983161677183,2,5.0,24.8,1,0,0,0.7,1,-44.242058530806034,423.43458688293,52505.88877348332
P4578,Generic,35,16,94,0,0.6167164270585721,2,4.0,23.5,0,0,0,0.3,0,365.0,152.7024496713042,14354.030269102595
P4579,Vitamin,19,8,97,3,1.2083089879948998,1,2.0,48.5,0,1,0,0.5,0,365.0,298.35241080738285,28940.183848316137
P4580,Antibiotic,29,16,117,1,1.1377430949747513,1,4.0,29.25,0,0,0,0.3,0,365.0,267.01760526416416,31241.059815907207
P4581,Vitamin,29,20,93,2,1.0066681444288772,1,5.0,18.6,0,0,0,0.3,0,365.0,244.24349506807079,22714.645041330583
P4582,Generic,20,13,95,1,1.137395074189561,1,3.25,29.23076923076923,0,0,0,0.3,0,365.0,65.09396668007025,6183.926834606674
P4583,Generic,18,14,104,0,1.0363036974543012,1,3.5,29.714285714285715,0,0,0,0.3,0,365.0,363.5302366852186,37807.14461526273
P4584,Cough Syrup,118,12,102,3,0.9232548276874157,2,3.0,34.0,1,1,0,0.8999999999999999,1,-10.958385472100343,55.708404497480934,5682.257258743055
P4585,Painkiller,4,15,91,1,0.7991465780200118,3,3.75,24.266666666666666,0,0,0,0.3,0,365.0,419.24624186694007,38151.408009891544
P4586,Cough Syrup,67,12,108,1,0.35365004949292855,3,3.0,36.0,0,0,0,0.3,0,365.0,169.87756405611069,18346.776918059953
P4587,Generic,11,15,108,2,1.3388255029238174,1,3.75,28.8,0,0,0,0.3,0,365.0,104.00244419708243,11232.263973284902
P4588,Antibiotic,25,19,85,3,1.3386486991196949,1,4.75,17.894736842105264,0,1,0,0.5,0,365.0,237.6683039072629,20201.805832117345
P4589,Antibiotic,3,17,99,2,1.0128567839627065,1,4.25,23.294117647058822,0,0,0,0.3,0,365.0,301.71224737084253,29869.512489713412
P4590,Cough Syrup,18,12,105,0,0.6214611661897849,1,3.0,35.0,0,0,0,0.3,0,365.0,189.66319636622248,19914.63561845336
P4591,Generic,87,20,91,0,0.3337572528466709,1,5.0,18.2,0,0,0,0.3,0,365.0,104.80314782548287,9537.086452118941
P4592,Antibiotic,129,14,86,0,0.30171456500036903,5,3.5,24.571428571428573,1,0,0,0.7,1,-27.316588322289864,58.247273277670615,5009.265501879673
P4593,Generic,15,18,107,0,0.3874888676670466,1,4.5,23.77777777777778,0,0,0,0.3,0,365.0,366.71595930972484,39238.60764614056
P4594,Antibiotic,37,15,111,3,0.731863591621398,3,3.75,29.6,0,1,0,0.5,0,365.0,448.89610714809686,49827.46789343875
P4595,Generic,38,16,95,2,0.5260751351964933,0,4.0,23.75,0,0,0,0.3,0,365.0,95.23447460589111,9047.275087559656
P4596,Vitamin,124,14,106,2,0.6180697027650282,3,3.5,30.285714285714285,1,0,0,0.7,1,-33.42344091169912,153.78519496770474,16301.230666576703
P4597,Generic,86,9,101,4,1.1395924527659185,3,2.25,44.888888888888886,0,1,0,0.5,0,365.0,59.10312215665013,5969.415337821663
P4598,Generic,43,9,82,5,1.4509797292309892,3,2.25,36.44444444444444,0,1,0,0.5,0,365.0,448.2798058172709,36758.94407701622
P4599,Cough Syrup,66,19,101,1,0.548131011624039,2,4.75,21.263157894736842,0,0,0,0.3,0,365.0,250.13234715772006,25263.367062929727
P4600,Vitamin,112,19,80,1,0.8587727209637874,3,4.75,16.842105263157894,1,0,0,0.7,1,-29.889663724085686,466.33784379111677,37307.02750328934
P4601,Painkiller,0,24,93,0,1.4897752817992924,2,6.0,15.5,0,0,0,0.3,0,365.0,260.64469865078865,24239.956974523346
P4602,Cough Syrup,30,18,105,0,1.4180092778810145,4,4.5,23.333333333333332,0,0,0,0.3,0,365.0,437.98239786180625,45988.151775489656
P4603,Painkiller,142,24,106,2,0.7227795636350774,1,6.0,17.666666666666668,1,0,0,0.7,1,-50.543256027886386,478.2903927132091,50698.78162760016
P4604,Antibiotic,80,15,113,2,0.6836268561576998,1,3.75,30.133333333333333,0,0,0,0.3,0,365.0,200.81825290492353,22692.46257825636
P4605,Painkiller,46,13,84,1,0.5906047684046976,1,3.25,25.846153846153847,0,0,0,0.3,0,365.0,338.31997483296175,28418.877885968788
P4606,Generic,45,14,101,1,0.4864834197949067,1,3.5,28.857142857142858,0,0,0,0.3,0,365.0,349.88900136926645,35338.78913829591
P4607,Painkiller,25,12,97,1,0.8520624949545339,4,3.0,32.333333333333336,0,0,0,0.3,0,365.0,59.63393083780714,5784.491291267293
P4608,Cough Syrup,44,20,105,0,0.709344616088097,2,5.0,21.0,0,0,0,0.3,0,365.0,247.20312415832382,25956.328036624
P4609,Cough Syrup,63,13,106,0,1.193805112644474,2,3.25,32.61538461538461,0,0,0,0.3,0,365.0,434.89752794229435,46099.1379618832
P4610,Painkiller,32,14,104,1,0.5842398045966133,1,3.5,29.714285714285715,0,0,0,0.3,0,365.0,475.82836811232943,49486.15028368226
P4611,Cough Syrup,75,21,104,1,1.1835986868240589,0,5.25,19.80952380952381,0,0,0,0.3,0,365.0,454.6493931764921,47283.53689035518
P4612,Cough Syrup,118,12,97,3,0.6457759031783692,3,3.0,32.333333333333336,1,1,0,0.8999999999999999,1,-50.04561930919247,487.8040698848924,47316.99477883456
P4613,Painkiller,10,15,109,2,1.011274541577071,4,3.75,29.066666666666666,0,0,0,0.3,0,365.0,343.8688381038759,37481.70335332247
P4614,Vitamin,36,20,92,0,1.0661161156736774,3,5.0,18.4,0,0,0,0.3,0,365.0,154.75972328487958,14237.894542208922
P4615,Vitamin,31,13,103,0,1.1061377106003993,2,3.25,31.692307692307693,0,0,0,0.3,0,365.0,308.9219770094999,31818.96363197849
P4616,Antibiotic,69,15,104,3,0.5104067832447141,4,3.75,27.733333333333334,0,1,0,0.5,0,365.0,239.51478047764834,24909.537169675426
P4617,Cough Syrup,17,13,107,1,0.6392536436660332,2,3.25,32.92307692307692,0,0,0,0.3,0,365.0,166.39365896698024,17804.121509466884
P4618,Painkiller,61,22,101,1,0.5953388224862799,1,5.5,18.363636363636363,0,0,0,0.3,0,365.0,397.75376513773256,40173.13027891099
P4619,Cough Syrup,125,17,105,3,0.9913924932185763,2,4.25,24.705882352941178,1,1,0,0.8999999999999999,1,-30.886306972096477,333.1394284624273,34979.63998855487
P4620,Generic,32,10,91,0,0.39089568272564024,2,2.5,36.4,0,0,0,0.3,0,365.0,405.5468937895449,36904.76733484859
P4621,Cough Syrup,145,16,100,2,0.92190773995302,1,4.0,25.0,1,0,0,0.7,1,-43.04637021290192,171.27080051752665,17127.080051752666
P4622,Cough Syrup,299,13,106,1,0.40496046677165015,1,3.25,32.61538461538461,1,0,0,0.7,1,-204.6479252979289,456.748045528246,48415.292825994075
P4623,Vitamin,6,21,90,2,0.7044671879197366,4,5.25,17.142857142857142,0,0,0,0.3,0,365.0,157.4211829636273,14167.906466726457
P4624,Painkiller,15,11,96,0,1.1240473115413385,0,2.75,34.90909090909091,0,0,0,0.3,0,365.0,320.8650862008315,30803.048275279827
P4625,Cough Syrup,180,17,103,2,0.7950768660141225,3,4.25,24.235294117647058,1,0,0,0.7,1,-59.6360802686699,75.60259852988067,7787.0676485777085
P4626,Vitamin,190,15,84,2,0.6364102072586733,5,3.75,22.4,1,0,0,0.7,1,-70.45651561672668,293.4339207864134,24648.449346058725
P4627,Antibiotic,6,16,132,2,1.0390286110788414,3,4.0,33.0,0,0,0,0.3,0,365.0,94.42553441833999,12464.170543220878
P4628,Vitamin,0,22,93,2,1.1883229349785338,2,5.5,16.90909090909091,0,0,0,0.3,0,365.0,199.49670274091497,18553.193354905092
P4629,Vitamin,10,17,108,1,0.6055019217271155,3,4.25,25.41176470588235,0,0,0,0.3,0,365.0,437.3101664139125,47229.49797270255
P4630,Vitamin,331,15,90,2,0.6592798813150527,3,3.75,24.0,1,0,0,0.7,1,-259.89779123554047,452.0872918132488,40687.85626319239
P4631,Cough Syrup,11,15,99,0,1.0683527003413031,2,3.75,26.4,0,0,0,0.3,0,365.0,395.28433873104984,39133.14953437394
P4632,Cough Syrup,41,21,108,0,1.4582679122167024,5,5.25,20.571428571428573,0,0,0,0.3,0,365.0,215.4667063569635,23270.404286552057
P4633,Antibiotic,113,15,89,0,0.5566458440037307,2,3.75,23.733333333333334,1,0,0,0.7,1,-35.8114412229524,310.4252667451678,27627.848740319932
P4634,Generic,1,14,95,2,1.0850971628534514,2,3.5,27.142857142857142,0,0,0,0.3,0,365.0,150.79053487980133,14325.100813581126
P4635,Generic,55,10,117,0,1.3879078092820658,2,2.5,46.8,0,0,0,0.3,0,365.0,355.25713781492,41565.08512434564
P4636,Generic,19,15,100,1,0.8543601180532334,1,3.75,26.666666666666668,0,0,0,0.3,0,365.0,206.33135828052778,20633.13582805278
P4637,Antibiotic,118,15,126,1,0.6802130717943895,4,3.75,33.6,1,0,0,0.7,1,-17.490783294497323,149.4493708646279,18830.620728943115
P4638,Generic,19,22,86,1,1.1002452782478496,0,5.5,15.636363636363637,0,0,0,0.3,0,365.0,313.23666105494124,26938.352850724947
P4639,Generic,69,20,110,0,0.33771816777694347,5,5.0,22.0,0,0,0,0.3,0,365.0,100.31098611540024,11034.208472694027
P4640,Vitamin,67,16,87,0,0.7321926606400488,2,4.0,21.75,0,0,0,0.3,0,365.0,359.01454127758353,31234.265091149766
P4641,Cough Syrup,15,26,113,1,0.6095688321805363,3,6.5,17.384615384615383,0,0,0,0.3,0,365.0,134.15244121790846,15159.225857623656
P4642,Cough Syrup,2,20,106,1,0.5695460433341135,1,5.0,21.2,0,0,0,0.3,0,365.0,299.05491244243547,31699.820718898158
P4643,Vitamin,31,11,95,1,0.5157111162323559,2,2.75,34.54545454545455,0,0,0,0.3,0,365.0,226.6288186784778,21529.737774455392
P4644,Vitamin,20,13,89,1,1.1844759619031446,3,3.25,27.384615384615383,0,0,0,0.3,0,365.0,304.81011984646625,27128.100666335496
P4645,Vitamin,99,18,109,1,1.4461197543911573,3,4.5,24.22222222222222,1,0,0,0.7,1,-27.478576247053102,160.68284139820014,17514.429712403817
P4646,Cough Syrup,96,19,105,2,0.7617247743863313,2,4.75,22.105263157894736,1,0,0,0.7,1,-2.5477439479019797,189.67519345717116,19915.895313002973
P4647,Generic,36,15,92,0,0.3589239682896492,3,3.75,24.533333333333335,0,0,0,0.3,0,365.0,113.14449243802255,10409.293304298075
P4648,Vitamin,55,12,94,0,1.1626941764070933,2,3.0,31.333333333333332,0,0,0,0.3,0,365.0,399.634540466298,37565.64680383201
P4649,Antibiotic,55,22,117,0,0.9458452013563075,0,5.5,21.272727272727273,0,0,0,0.3,0,365.0,81.5504111286202,9541.398102048563
P4650,Vitamin,105,15,108,0,1.1683735366149697,1,3.75,28.8,1,0,0,0.7,1,-1.2229398159787497,219.3955306458136,23694.71730974787
P4651,Painkiller,33,20,91,0,1.0774849970386877,1,5.0,18.2,0,0,0,0.3,0,365.0,252.09355533074753,22940.513535098027
P4652,Vitamin,19,12,102,0,1.386523177156172,5,3.0,34.0,0,0,0,0.3,0,365.0,137.8427953163004,14059.96512226264
P4653,Cough Syrup,18,11,102,0,0.4685282312723009,3,2.75,37.09090909090909,0,0,0,0.3,0,365.0,223.16972699000164,22763.31215298017
P4654,Vitamin,46,20,100,0,0.5029942143116899,1,5.0,20.0,0,0,0,0.3,0,365.0,238.13969949123032,23813.96994912303
P4655,Painkiller,35,17,104,0,0.7098830688277644,3,4.25,24.470588235294116,0,0,0,0.3,0,365.0,150.94867594354503,15698.662298128682
P4656,Antibiotic,34,8,99,0,0.8896665791969434,2,2.0,49.5,0,0,0,0.3,0,365.0,337.66508393358276,33428.843309424694
P4657,Generic,5,22,104,1,1.410856537209265,3,5.5,18.90909090909091,0,0,0,0.3,0,365.0,63.884302386008414,6643.967448144875
P4658,Vitamin,76,23,101,0,1.3883570752199528,0,5.75,17.565217391304348,0,0,0,0.3,0,365.0,138.90409872764445,14029.313971492089
P4659,Painkiller,14,13,95,0,1.3462465431232526,2,3.25,29.23076923076923,0,0,0,0.3,0,365.0,330.83373715771097,31429.205029982542
P4660,Painkiller,13,18,105,2,0.5670323207323102,2,4.5,23.333333333333332,0,0,0,0.3,0,365.0,332.38734842754144,34900.671584891854
P4661,Antibiotic,31,20,99,1,1.1756116526564226,1,5.0,19.8,0,0,0,0.3,0,365.0,169.36816951304303,16767.44878179126
P4662,Cough Syrup,15,22,99,3,0.7601900929085512,3,5.5,18.0,0,1,0,0.5,0,365.0,357.37215755177976,35379.8435976262
P4663,Vitamin,52,20,107,0,1.4174195130492964,1,5.0,21.4,0,0,0,0.3,0,365.0,261.4049667980818,27970.33144739475
P4664,Painkiller,27,19,90,3,0.5574430036542686,1,4.75,18.94736842105263,0,1,0,0.5,0,365.0,287.2609981038713,25853.48982934842
P4665,Antibiotic,35,12,105,0,0.4695095438447513,3,3.0,35.0,0,0,0,0.3,0,365.0,199.67466347367892,20965.839664736286
P4666,Generic,46,19,91,1,1.3108622095602154,1,4.75,19.157894736842106,0,0,0,0.3,0,365.0,492.92254466965187,44855.95156493832
P4667,Painkiller,13,11,103,1,1.1602891141428098,1,2.75,37.45454545454545,0,0,0,0.3,0,365.0,381.8242521422721,39327.89797065403
P4668,Antibiotic,10,19,104,0,1.2857060138685958,2,4.75,21.894736842105264,0,0,0,0.3,0,365.0,161.79345478282272,16826.519297413564
P4669,Cough Syrup,127,15,91,2,0.48953206521375314,0,3.75,24.266666666666666,1,0,0,0.7,1,-34.8853136238525,156.45347581559537,14237.266299219178
P4670,Cough Syrup,34,19,85,2,1.3617512252993555,4,4.75,17.894736842105264,0,0,0,0.3,0,365.0,398.3780720706765,33862.13612600751
P4671,Painkiller,31,14,102,0,1.1131444279765637,4,3.5,29.142857142857142,0,0,0,0.3,0,365.0,224.60491423823999,22909.701252300478
P4672,Painkiller,2,18,97,0,1.081872963478292,1,4.5,21.555555555555557,0,0,0,0.3,0,365.0,91.18037985682389,8844.496846111917
P4673,Vitamin,41,15,88,1,0.9991006357176657,0,3.75,23.466666666666665,0,0,0,0.3,0,365.0,66.01996084305785,5809.756554189091
P4674,Antibiotic,48,17,119,0,1.2178517827094115,1,4.25,28.0,0,0,0,0.3,0,365.0,236.28020749067338,28117.34469139013
P4675,Painkiller,49,16,107,1,0.7987299766567483,3,4.0,26.75,0,0,0,0.3,0,365.0,236.6186202340156,25318.192365039667
P4676,Vitamin,73,23,90,0,0.45938549511980065,1,5.75,15.652173913043478,0,0,0,0.3,0,365.0,368.08551595517906,33127.696435966114
P4677,Vitamin,11,12,108,1,0.9471178397930358,1,3.0,36.0,0,0,0,0.3,0,365.0,308.6472448465805,33333.9024434307
P4678,Painkiller,17,14,80,2,1.1977223493282747,7,3.5,22.857142857142858,0,0,0,0.3,0,365.0,396.55406051031935,31724.324840825546
P4679,Cough Syrup,99,6,97,1,0.4843769434651921,6,1.5,64.66666666666667,1,0,1,0.7999999999999999,1,35.75109203007779,192.9885077515992,18719.88525190512
P4680,Antibiotic,176,16,98,0,0.5688248011334425,2,4.0,24.5,1,0,0,0.7,1,-65.72409029991323,330.91316262064333,32429.489936823047
P4681,Antibiotic,8,17,105,1,1.1358547464794144,3,4.25,24.705882352941178,0,0,0,0.3,0,365.0,448.566254421483,47099.45671425571
P4682,Cough Syrup,41,13,81,0,0.6235811209167386,2,3.25,24.923076923076923,0,0,0,0.3,0,365.0,81.1791741913176,6575.5131094967255
P4683,Painkiller,14,8,96,0,0.5039290327039212,2,2.0,48.0,0,0,0,0.3,0,365.0,368.8030998106689,35405.097581824215
P4684,Antibiotic,3,19,106,0,1.3672704927663581,3,4.75,22.31578947368421,0,0,0,0.3,0,365.0,372.14735505599225,39447.61963593518
P4685,Painkiller,23,18,108,1,0.49307442726498674,1,4.5,24.0,0,0,0,0.3,0,365.0,407.3136305872498,43989.87210342298
P4686,Painkiller,9,11,88,0,0.7129782948568111,2,2.75,32.0,0,0,0,0.3,0,365.0,171.07129390236213,15054.273863407867
P4687,Vitamin,74,19,91,3,0.8141163508782532,3,4.75,19.157894736842106,0,1,0,0.5,0,365.0,237.4343993031455,21606.530336586242
P4688,Cough Syrup,45,13,118,0,0.8713679827084757,2,3.25,36.30769230769231,0,0,0,0.3,0,365.0,157.8687554055987,18628.513137860646
P4689,Painkiller,9,20,92,3,0.7335719109845833,3,5.0,18.4,0,1,0,0.5,0,365.0,188.8618505552137,17375.29025107966
P4690,Generic,0,23,102,0,1.395046199278957,3,5.75,17.73913043478261,0,0,0,0.3,0,365.0,485.82882161774285,49554.53980500977
P4691,Cough Syrup,99,22,83,1,1.0903502654115056,2,5.5,15.090909090909092,1,0,0,0.7,1,-16.816888018134804,250.54430343576547,20795.177185168533
P4692,Antibiotic,11,18,85,2,0.731393579067243,4,4.5,18.88888888888889,0,0,0,0.3,0,365.0,431.8486013032304,36707.131110774586
P4693,Vitamin,55,16,100,2,0.7292636634451439,7,4.0,25.0,0,0,0,0.3,0,365.0,407.6959342925703,40769.59342925703
P4694,Antibiotic,24,12,81,2,0.903542999021697,2,3.0,27.0,0,0,0,0.3,0,365.0,250.0367135797743,20252.973799961717
P4695,Antibiotic,52,12,98,1,0.34039584500355996,2,3.0,32.666666666666664,0,0,0,0.3,0,365.0,496.48060887457746,48655.099669708594
P4696,Cough Syrup,22,10,103,0,1.4119714065995514,2,2.5,41.2,0,0,0,0.3,0,365.0,428.3512335265339,44120.17705323299
P4697,Antibiotic,5,21,92,2,0.5679712532568506,3,5.25,17.523809523809526,0,0,0,0.3,0,365.0,267.21277695211654,24583.57547959472
P4698,Painkiller,15,19,102,2,1.1371110788266638,2,4.75,21.473684210526315,0,0,0,0.3,0,365.0,189.36755650125167,19315.49076312767
P4699,Antibiotic,12,17,107,1,1.233267296406876,8,4.25,25.176470588235293,0,0,0,0.3,0,365.0,83.88254809869991,8975.43264656089
P4700,Vitamin,33,17,96,1,1.2928596182247711,3,4.25,22.58823529411765,0,0,0,0.3,0,365.0,259.15995727438246,24879.355898340717
P4701,Vitamin,64,18,111,0,0.4987707718410115,1,4.5,24.666666666666668,0,0,0,0.3,0,365.0,212.00445654297405,23532.49467627012
P4702,Generic,18,14,99,3,0.9440316837068863,4,3.5,28.285714285714285,0,1,0,0.5,0,365.0,370.11959745868865,36641.84014841018
P4703,Vitamin,0,19,116,1,0.4004092345678441,1,4.75,24.42105263157895,0,0,0,0.3,0,365.0,58.85526392306031,6827.210615074996
P4704,Antibiotic,43,14,91,2,1.2657508143762664,3,3.5,26.0,0,0,0,0.3,0,365.0,424.15145043088614,38597.78198921064
P4705,Vitamin,55,18,96,0,0.8837418407500686,0,4.5,21.333333333333332,0,0,0,0.3,0,365.0,237.48266200613887,22798.33555258933
P4706,Cough Syrup,197,19,95,3,0.4901868707081733,1,4.75,20.0,1,1,0,0.8999999999999999,1,-97.57624702363051,261.3796619149881,24831.06788192387
P4707,Vitamin,53,11,115,1,1.1624147347296763,1,2.75,41.81818181818182,0,0,0,0.3,0,365.0,132.2555800588607,15209.39170676898
P4708,Painkiller,38,23,112,1,0.6974038185023734,2,5.75,19.47826086956522,0,0,0,0.3,0,365.0,471.8669457986178,52849.09792944519
P4709,Cough Syrup,51,6,118,0,0.43740792451212906,4,1.5,78.66666666666667,0,0,1,0.4,0,365.0,229.27423936386077,27054.36024493557
P4710,Generic,157,17,113,1,0.853288589992377,1,4.25,26.58823529411765,1,0,0,0.7,1,-54.962643625251545,429.2261589513453,48502.555961502025
P4711,Painkiller,105,19,90,1,0.5822959184516576,1,4.75,18.94736842105263,1,0,0,0.7,1,-19.149237149431766,156.85405579771486,14116.865021794338
P4712,Antibiotic,23,11,84,1,1.440266202884931,3,2.75,30.545454545454547,0,0,0,0.3,0,365.0,93.49564842088012,7853.63446735393
P4713,Antibiotic,16,16,97,1,0.7336339893681327,3,4.0,24.25,0,0,0,0.3,0,365.0,336.09243644567783,32600.96633523075
P4714,Antibiotic,18,13,115,0,0.9869434861758,5,3.25,35.38461538461539,0,0,0,0.3,0,365.0,492.98742045474324,56693.55335229547
P4715,Painkiller,42,15,106,1,1.4380331981484742,3,3.75,28.266666666666666,0,0,0,0.3,0,365.0,341.1237063003666,36159.11286783886
P4716,Painkiller,81,14,114,2,0.7724654238815527,1,3.5,32.57142857142857,0,0,0,0.3,0,365.0,323.92090550221434,36926.983227252436
P4717,Painkiller,41,12,118,0,0.7297522485311465,2,3.0,39.333333333333336,0,0,0,0.3,0,365.0,249.0038231110996,29382.45112710975
